ch1,ch2,ch3,ch4,classification
37.109375,40.52734375,7.32421875,29.78515625,0
40.52734375,41.015625,16.11328125,-15.625,0
39.55078125,35.15625,34.1796875,37.59765625,0
26.3671875,34.1796875,26.3671875,76.66015625,0
19.04296875,39.55078125,18.06640625,30.2734375,0
19.53125,34.66796875,7.8125,-20.5078125,0
19.04296875,39.55078125,1.46484375,6.34765625,0
17.08984375,43.9453125,2.9296875,59.5703125,0
19.53125,37.59765625,-2.9296875,54.19921875,0
22.94921875,40.0390625,-3.90625,-1.953125,0
27.34375,38.57421875,8.30078125,-7.8125,0
27.34375,26.3671875,20.01953125,56.15234375,0
25.87890625,36.62109375,20.99609375,76.171875,0
39.0625,53.22265625,13.671875,13.18359375,0
41.50390625,48.828125,3.90625,-18.06640625,0
38.0859375,49.31640625,-0.9765625,48.33984375,0
34.66796875,48.33984375,0.9765625,89.35546875,0
25.87890625,41.9921875,11.23046875,30.76171875,0
18.06640625,38.57421875,18.06640625,-26.3671875,0
29.78515625,37.59765625,23.92578125,20.99609375,0
30.76171875,35.15625,25.390625,82.03125,0
23.4375,41.50390625,29.78515625,53.22265625,0
35.64453125,60.05859375,27.83203125,-0.9765625,0
43.45703125,60.546875,13.671875,20.5078125,0
31.73828125,50.29296875,16.6015625,82.03125,0
9.27734375,41.9921875,35.64453125,55.6640625,0
5.859375,39.0625,41.50390625,-19.53125,0
21.484375,41.015625,29.296875,-13.671875,0
29.78515625,43.45703125,28.3203125,62.98828125,0
34.1796875,45.41015625,25.87890625,81.0546875,0
43.45703125,48.828125,20.01953125,17.578125,0
49.8046875,49.31640625,22.4609375,-8.30078125,0
33.69140625,50.29296875,12.20703125,37.109375,0
17.08984375,50.78125,12.6953125,67.87109375,0
13.18359375,53.7109375,35.64453125,16.6015625,0
16.6015625,52.24609375,42.96875,-36.1328125,0
17.08984375,44.43359375,36.1328125,0.0,0
16.11328125,35.64453125,36.1328125,60.546875,0
28.80859375,45.8984375,36.1328125,40.0390625,0
33.203125,55.17578125,35.64453125,-27.34375,0
24.4140625,32.71484375,36.1328125,-7.8125,0
24.4140625,29.78515625,20.5078125,59.08203125,0
29.296875,45.41015625,3.90625,60.05859375,0
36.1328125,52.24609375,17.578125,2.9296875,0
41.015625,42.48046875,29.296875,-5.859375,0
37.59765625,35.15625,23.92578125,50.78125,0
32.71484375,42.96875,32.71484375,73.2421875,0
34.1796875,51.7578125,46.875,18.06640625,0
35.15625,55.6640625,27.34375,-23.4375,0
21.97265625,43.9453125,17.08984375,19.53125,0
6.8359375,33.69140625,32.2265625,68.359375,0
4.8828125,38.0859375,36.1328125,25.390625,0
10.25390625,36.62109375,45.8984375,-33.203125,0
20.01953125,40.0390625,48.828125,11.71875,0
21.97265625,44.43359375,32.71484375,76.171875,0
19.53125,37.109375,28.3203125,51.7578125,0
26.85546875,42.96875,32.71484375,-16.11328125,0
30.76171875,51.7578125,32.71484375,-9.765625,0
20.5078125,40.0390625,39.55078125,50.29296875,0
19.04296875,42.96875,39.55078125,54.6875,0
22.4609375,53.22265625,31.73828125,-8.7890625,0
17.08984375,41.50390625,29.296875,-33.203125,0
25.390625,37.109375,35.15625,34.66796875,0
16.6015625,38.0859375,12.20703125,58.59375,0
5.37109375,39.0625,7.8125,-2.9296875,0
4.8828125,33.203125,31.73828125,-35.15625,0
1.46484375,25.390625,33.203125,8.7890625,0
11.71875,35.15625,32.2265625,63.4765625,0
17.578125,33.203125,17.578125,33.203125,0
33.69140625,32.71484375,-0.9765625,-18.06640625,0
43.45703125,46.38671875,11.23046875,18.06640625,0
19.04296875,41.9921875,46.875,65.91796875,0
-3.41796875,28.80859375,58.59375,35.15625,0
-3.41796875,25.87890625,48.33984375,-34.1796875,0
9.765625,33.203125,44.921875,-26.85546875,0
19.04296875,44.43359375,33.203125,45.41015625,0
12.6953125,48.33984375,25.87890625,58.10546875,0
15.625,51.26953125,31.25,-4.39453125,0
23.4375,50.29296875,35.15625,-29.296875,0
22.4609375,42.48046875,19.53125,31.73828125,0
31.73828125,41.015625,17.08984375,76.171875,0
39.0625,52.734375,13.671875,26.3671875,0
26.3671875,47.36328125,14.16015625,-28.80859375,0
15.625,28.80859375,41.50390625,2.9296875,0
8.30078125,21.484375,46.875,58.59375,0
11.23046875,27.83203125,37.109375,38.0859375,0
16.11328125,44.43359375,39.55078125,-19.04296875,0
7.32421875,44.43359375,30.2734375,-5.859375,0
2.44140625,37.59765625,23.92578125,52.734375,0
13.671875,44.43359375,39.0625,48.828125,0
24.4140625,47.36328125,41.015625,-11.71875,0
28.80859375,41.50390625,31.73828125,-14.6484375,0
25.390625,42.96875,22.94921875,55.17578125,0
21.97265625,46.38671875,15.625,65.91796875,0
24.4140625,50.29296875,10.7421875,-1.46484375,0
14.16015625,45.41015625,19.04296875,-21.484375,0
20.01953125,37.59765625,20.01953125,35.64453125,0
23.92578125,42.48046875,23.4375,69.3359375,0
9.27734375,46.38671875,36.62109375,17.578125,0
4.39453125,41.015625,30.76171875,-40.0390625,0
0.9765625,35.64453125,29.296875,-2.9296875,0
-2.44140625,31.73828125,37.109375,50.78125,0
1.953125,36.62109375,40.0390625,21.97265625,0
10.7421875,48.828125,24.4140625,-35.64453125,0
20.99609375,54.6875,11.71875,-11.23046875,0
15.625,51.7578125,6.8359375,58.10546875,0
13.18359375,47.8515625,20.01953125,60.546875,0
17.578125,44.43359375,50.78125,-6.34765625,0
12.6953125,40.52734375,48.33984375,-27.83203125,0
20.5078125,38.57421875,32.71484375,41.50390625,0
26.3671875,44.43359375,12.20703125,74.21875,0
20.5078125,46.38671875,4.8828125,7.32421875,0
18.5546875,37.109375,15.625,-36.62109375,0
14.6484375,34.1796875,21.484375,13.18359375,0
13.671875,33.69140625,26.3671875,61.5234375,0
14.6484375,35.15625,22.4609375,20.01953125,0
16.11328125,36.62109375,31.25,-33.203125,0
27.34375,41.015625,28.3203125,11.71875,0
22.4609375,50.29296875,30.76171875,71.77734375,0
4.39453125,45.41015625,39.0625,38.0859375,0
6.34765625,38.57421875,19.04296875,-28.80859375,0
22.4609375,47.8515625,-11.71875,-9.27734375,0
12.20703125,41.50390625,6.8359375,51.7578125,0
-7.32421875,26.3671875,41.50390625,41.9921875,0
1.953125,34.66796875,34.66796875,-22.94921875,0
12.20703125,47.36328125,15.13671875,-29.78515625,0
22.4609375,45.8984375,22.94921875,37.59765625,0
23.92578125,41.015625,45.41015625,58.59375,0
5.37109375,42.96875,37.59765625,-7.32421875,0
5.859375,43.9453125,30.76171875,-41.9921875,0
8.7890625,36.1328125,25.390625,11.23046875,0
11.23046875,36.1328125,20.5078125,66.89453125,0
14.6484375,39.0625,33.203125,26.85546875,0
8.7890625,41.015625,32.2265625,-44.921875,0
6.8359375,40.52734375,17.578125,-10.7421875,0
11.23046875,40.0390625,7.32421875,65.4296875,0
11.23046875,51.26953125,15.13671875,55.6640625,0
15.13671875,56.640625,23.4375,-3.90625,0
23.4375,54.6875,30.76171875,-3.90625,0
24.4140625,48.33984375,40.52734375,56.15234375,0
17.08984375,42.48046875,37.59765625,66.89453125,0
11.71875,32.71484375,31.25,-9.27734375,0
17.08984375,34.1796875,29.78515625,-37.109375,0
24.90234375,50.29296875,15.13671875,27.34375,0
25.87890625,51.26953125,-2.44140625,57.12890625,0
10.25390625,30.76171875,14.16015625,-4.39453125,0
-3.41796875,19.53125,33.203125,-52.734375,0
-2.44140625,31.25,35.64453125,-4.8828125,0
4.39453125,39.55078125,26.85546875,66.89453125,0
15.13671875,46.875,0.48828125,46.38671875,0
14.16015625,48.33984375,6.8359375,-19.53125,0
5.859375,41.9921875,30.2734375,-2.44140625,0
11.71875,36.1328125,30.76171875,62.5,0
14.6484375,27.83203125,28.80859375,46.38671875,0
4.39453125,35.64453125,30.76171875,-23.4375,0
9.27734375,49.31640625,21.97265625,-14.16015625,0
18.5546875,48.33984375,16.11328125,56.15234375,0
16.6015625,40.0390625,32.2265625,69.82421875,0
23.92578125,47.36328125,22.4609375,14.16015625,0
24.4140625,55.17578125,16.6015625,-16.6015625,0
16.6015625,40.52734375,34.1796875,34.66796875,0
19.53125,35.64453125,36.1328125,83.984375,0
16.6015625,41.015625,41.015625,28.3203125,0
9.27734375,36.1328125,18.5546875,-38.0859375,0
10.7421875,36.1328125,12.20703125,0.9765625,0
8.30078125,40.52734375,31.73828125,60.546875,0
10.7421875,41.50390625,30.2734375,33.203125,0
11.23046875,38.57421875,21.97265625,-27.34375,0
12.20703125,30.76171875,16.11328125,-12.6953125,0
13.18359375,28.3203125,21.97265625,51.26953125,0
28.3203125,45.41015625,30.2734375,56.15234375,0
39.55078125,49.31640625,30.76171875,-8.7890625,0
18.06640625,36.1328125,16.6015625,-31.73828125,0
13.18359375,37.59765625,23.92578125,39.0625,0
21.97265625,33.69140625,32.71484375,67.87109375,0
12.6953125,26.85546875,23.92578125,0.48828125,0
13.671875,31.73828125,13.18359375,-28.3203125,0
25.87890625,43.9453125,13.671875,38.57421875,0
21.97265625,51.26953125,47.8515625,81.54296875,0
3.90625,43.9453125,65.91796875,20.99609375,0
-0.48828125,40.52734375,53.7109375,-39.55078125,0
2.9296875,41.015625,50.29296875,2.44140625,0
15.13671875,44.921875,50.78125,68.359375,0
21.97265625,36.62109375,49.31640625,41.9921875,0
15.13671875,27.34375,41.9921875,-33.69140625,0
21.484375,36.1328125,37.109375,-15.625,0
28.3203125,48.828125,36.1328125,69.3359375,0
26.3671875,49.31640625,26.85546875,65.4296875,0
32.71484375,45.41015625,36.62109375,-4.8828125,0
33.69140625,32.2265625,45.8984375,-18.5546875,0
30.2734375,25.390625,30.2734375,49.31640625,0
24.4140625,44.921875,29.296875,71.77734375,0
8.30078125,56.640625,41.015625,-0.9765625,0
9.765625,53.22265625,44.921875,-39.0625,0
23.4375,53.7109375,52.734375,15.625,0
18.06640625,53.7109375,43.45703125,65.91796875,0
10.25390625,49.31640625,22.94921875,26.3671875,0
20.99609375,52.24609375,37.109375,-25.390625,0
24.90234375,52.24609375,38.0859375,0.0,0
17.08984375,51.26953125,20.5078125,53.22265625,0
12.20703125,47.36328125,22.4609375,41.015625,0
19.04296875,49.8046875,32.2265625,-20.5078125,0
27.34375,43.9453125,33.203125,-17.578125,0
26.85546875,38.0859375,35.15625,55.6640625,0
24.4140625,41.9921875,40.52734375,66.40625,0
20.99609375,41.015625,43.9453125,-15.625,0
16.6015625,41.015625,41.015625,-44.921875,0
10.7421875,41.9921875,32.2265625,27.34375,0
17.578125,46.875,21.484375,66.40625,0
19.04296875,49.8046875,24.4140625,4.39453125,0
26.3671875,52.734375,34.66796875,-36.1328125,0
39.0625,50.78125,27.34375,25.390625,0
26.85546875,47.8515625,16.11328125,73.73046875,0
24.4140625,47.8515625,17.578125,26.3671875,0
29.296875,45.41015625,29.296875,-36.62109375,0
21.97265625,35.15625,32.71484375,-2.44140625,0
17.08984375,26.85546875,37.59765625,64.94140625,0
15.625,38.0859375,37.59765625,45.41015625,0
15.625,47.36328125,31.25,-24.4140625,0
16.6015625,52.734375,38.57421875,-22.4609375,0
11.71875,45.8984375,20.99609375,46.875,0
15.625,42.48046875,7.8125,67.3828125,0
15.13671875,41.015625,34.1796875,3.90625,0
7.32421875,33.69140625,37.59765625,-32.71484375,0
16.6015625,41.015625,37.109375,26.85546875,0
15.625,41.50390625,55.6640625,68.359375,0
2.44140625,37.109375,43.45703125,8.7890625,0
6.8359375,39.55078125,18.5546875,-45.41015625,0
13.671875,36.1328125,22.4609375,5.37109375,0
9.765625,39.0625,33.69140625,59.08203125,0
11.23046875,46.875,38.57421875,31.25,0
20.01953125,47.36328125,34.1796875,-19.04296875,0
30.2734375,47.8515625,15.13671875,4.39453125,0
25.390625,47.8515625,25.87890625,64.453125,0
18.06640625,47.8515625,37.109375,51.26953125,0
19.04296875,42.96875,27.34375,-21.484375,0
16.11328125,36.1328125,21.484375,-31.73828125,0
21.97265625,41.50390625,17.08984375,43.45703125,0
18.5546875,42.96875,26.3671875,67.3828125,0
2.9296875,37.59765625,33.69140625,-9.765625,0
4.39453125,36.62109375,29.78515625,-52.734375,0
9.27734375,34.66796875,20.5078125,10.25390625,0
9.765625,44.43359375,16.11328125,62.5,0
14.16015625,51.26953125,10.25390625,14.6484375,0
15.625,41.015625,17.08984375,-38.0859375,0
15.625,38.57421875,20.01953125,-4.8828125,0
15.625,49.31640625,16.11328125,56.15234375,0
6.34765625,48.828125,19.53125,32.71484375,0
9.27734375,41.015625,12.6953125,-31.73828125,0
13.18359375,39.55078125,15.13671875,-27.83203125,0
18.06640625,39.55078125,12.6953125,38.0859375,0
24.4140625,39.55078125,3.41796875,48.828125,0
21.97265625,36.62109375,9.27734375,-19.04296875,0
25.390625,35.15625,17.08984375,-28.3203125,0
27.34375,38.0859375,23.4375,41.50390625,0
17.08984375,41.50390625,30.76171875,61.5234375,0
11.23046875,39.55078125,33.69140625,-4.8828125,0
11.23046875,32.2265625,20.5078125,-35.64453125,0
18.06640625,40.0390625,-7.8125,23.92578125,0
13.18359375,44.921875,4.8828125,65.4296875,0
5.37109375,40.0390625,29.296875,17.578125,0
5.859375,38.0859375,31.73828125,-41.015625,0
14.16015625,46.38671875,23.4375,-5.37109375,0
22.4609375,50.29296875,4.39453125,69.3359375,0
6.34765625,37.109375,14.16015625,33.203125,0
-5.859375,32.2265625,27.34375,-50.78125,0
5.859375,39.0625,12.6953125,-32.2265625,0
10.7421875,35.15625,5.37109375,42.48046875,0
6.8359375,28.80859375,16.11328125,50.29296875,0
10.25390625,39.0625,21.97265625,-11.23046875,0
12.20703125,46.875,20.01953125,-32.2265625,0
11.71875,41.015625,15.13671875,38.0859375,0
10.7421875,43.45703125,0.0,72.75390625,0
6.8359375,45.41015625,-17.578125,8.7890625,0
7.8125,42.48046875,3.90625,-42.48046875,0
9.27734375,33.69140625,21.484375,3.90625,0
7.32421875,28.80859375,13.18359375,66.89453125,0
9.27734375,40.0390625,13.18359375,29.78515625,0
17.08984375,48.828125,9.765625,-35.64453125,0
10.7421875,44.921875,2.44140625,-18.5546875,0
7.8125,45.41015625,8.7890625,51.26953125,0
17.578125,54.19921875,14.16015625,47.36328125,0
19.53125,52.734375,-8.30078125,-18.06640625,0
18.5546875,34.1796875,-18.5546875,-19.04296875,0
15.625,33.69140625,7.8125,41.015625,0
11.23046875,46.38671875,16.6015625,55.17578125,0
13.671875,51.26953125,9.765625,1.46484375,0
19.04296875,49.31640625,9.765625,-36.1328125,0
18.06640625,44.921875,7.32421875,23.4375,0
10.7421875,45.8984375,4.8828125,68.359375,0
2.9296875,38.0859375,-2.9296875,-4.8828125,0
4.8828125,35.15625,-7.32421875,-52.24609375,0
13.18359375,44.43359375,-3.90625,2.9296875,0
15.625,48.828125,-9.27734375,63.4765625,0
20.5078125,48.828125,-15.13671875,30.76171875,0
22.94921875,46.875,-1.46484375,-36.62109375,0
20.99609375,41.015625,10.7421875,-16.6015625,0
22.94921875,32.71484375,10.25390625,54.6875,0
22.4609375,37.109375,0.48828125,48.828125,0
20.01953125,50.78125,-5.859375,-16.11328125,0
16.6015625,46.38671875,-1.953125,-20.99609375,0
8.30078125,38.57421875,9.765625,36.62109375,0
-0.48828125,40.0390625,7.32421875,49.31640625,0
8.30078125,41.9921875,-5.37109375,-4.39453125,0
18.5546875,40.52734375,-5.37109375,-34.1796875,0
15.625,39.55078125,5.37109375,20.5078125,0
4.8828125,41.50390625,2.9296875,64.94140625,0
5.859375,46.875,-8.7890625,19.53125,0
14.16015625,42.48046875,-3.41796875,-31.73828125,0
19.53125,31.73828125,-8.7890625,-0.9765625,0
20.5078125,38.0859375,-25.390625,63.4765625,0
12.6953125,42.48046875,-16.6015625,48.828125,0
13.18359375,38.57421875,-4.39453125,-24.4140625,0
15.625,29.78515625,-3.41796875,-24.4140625,0
15.625,21.484375,-0.9765625,49.31640625,0
12.20703125,28.3203125,-7.8125,54.6875,0
20.5078125,41.9921875,-28.80859375,-9.765625,0
27.34375,42.48046875,-17.578125,-20.01953125,0
20.99609375,32.71484375,0.48828125,39.0625,0
17.578125,37.109375,-5.37109375,63.96484375,0
16.6015625,47.8515625,-4.39453125,0.9765625,0
15.13671875,43.45703125,-2.9296875,-41.50390625,0
15.13671875,39.55078125,-4.39453125,15.625,0
20.5078125,45.41015625,2.9296875,70.3125,0
19.04296875,45.8984375,-0.48828125,20.01953125,0
13.671875,35.64453125,-1.46484375,-51.26953125,0
17.08984375,38.57421875,-2.44140625,-10.25390625,0
18.06640625,41.50390625,-10.25390625,59.08203125,0
11.71875,41.50390625,-5.859375,41.9921875,0
11.71875,41.9921875,-2.44140625,-22.94921875,0
11.23046875,36.1328125,2.44140625,-26.3671875,0
5.37109375,41.9921875,5.859375,31.73828125,0
-1.953125,48.33984375,2.44140625,38.0859375,0
0.0,43.45703125,4.39453125,-21.484375,0
6.34765625,38.0859375,6.34765625,-35.64453125,0
14.6484375,36.1328125,9.27734375,27.34375,0
13.18359375,32.71484375,9.27734375,54.6875,0
20.5078125,37.59765625,3.90625,6.8359375,0
20.01953125,52.734375,4.8828125,-31.73828125,0
15.13671875,55.6640625,-4.39453125,11.71875,0
13.18359375,40.0390625,-9.27734375,59.5703125,0
10.25390625,35.15625,-0.9765625,20.01953125,0
13.18359375,41.50390625,5.859375,-41.9921875,0
12.6953125,42.96875,13.671875,-12.6953125,0
9.765625,48.33984375,10.7421875,58.10546875,0
7.32421875,49.31640625,2.9296875,40.0390625,0
9.27734375,44.43359375,3.41796875,-29.78515625,0
16.6015625,51.7578125,15.13671875,-24.4140625,0
20.5078125,56.640625,25.390625,47.8515625,0
13.18359375,48.828125,20.5078125,56.640625,0
11.23046875,39.55078125,14.16015625,-8.7890625,0
9.27734375,31.73828125,13.18359375,-43.9453125,0
9.765625,34.66796875,10.7421875,13.671875,0
8.30078125,42.48046875,7.32421875,66.40625,0
5.859375,46.875,7.8125,12.20703125,0
20.01953125,47.36328125,13.18359375,-40.52734375,0
26.85546875,55.17578125,16.6015625,15.13671875,0
14.16015625,54.6875,30.76171875,74.21875,0
3.41796875,48.33984375,42.96875,29.296875,0
4.8828125,41.015625,30.76171875,-33.203125,0
4.8828125,32.71484375,24.90234375,-15.625,0
10.25390625,38.57421875,26.3671875,54.6875,0
12.6953125,39.0625,22.4609375,59.08203125,0
20.5078125,42.48046875,14.16015625,-12.6953125,0
19.53125,44.921875,10.7421875,-24.90234375,0
16.6015625,42.48046875,26.85546875,40.52734375,0
24.4140625,46.875,31.25,60.546875,0
19.04296875,44.43359375,22.94921875,-4.8828125,0
13.18359375,34.66796875,18.06640625,-34.1796875,0
20.99609375,43.9453125,24.90234375,31.73828125,0
14.16015625,45.8984375,34.1796875,60.546875,0
10.25390625,35.15625,28.80859375,5.859375,0
8.7890625,36.1328125,26.3671875,-40.0390625,0
6.34765625,45.8984375,28.3203125,-2.44140625,0
8.30078125,47.8515625,22.94921875,50.29296875,0
9.765625,38.57421875,22.94921875,21.484375,0
24.4140625,42.96875,28.3203125,-29.296875,0
16.6015625,46.875,25.390625,-20.5078125,0
4.39453125,39.55078125,25.390625,41.015625,0
7.32421875,40.52734375,26.85546875,45.8984375,0
16.11328125,44.921875,25.87890625,-16.11328125,0
20.5078125,39.55078125,30.76171875,-25.390625,0
17.578125,34.1796875,24.90234375,41.50390625,0
14.16015625,37.109375,16.11328125,63.4765625,0
16.6015625,45.8984375,20.99609375,-0.9765625,0
14.6484375,48.828125,30.76171875,-39.0625,0
4.39453125,50.29296875,30.2734375,8.7890625,0
9.765625,44.43359375,35.15625,61.03515625,0
11.71875,33.203125,33.203125,21.97265625,0
8.7890625,37.109375,24.4140625,-31.73828125,0
9.27734375,35.64453125,35.64453125,-5.37109375,0
11.71875,41.9921875,36.1328125,61.03515625,0
19.53125,53.22265625,25.390625,50.29296875,0
29.296875,45.41015625,31.25,-15.625,0
19.04296875,41.50390625,29.78515625,-6.34765625,0
2.9296875,41.015625,18.06640625,50.78125,0
4.8828125,35.64453125,15.625,45.8984375,0
12.20703125,39.0625,27.34375,-24.4140625,0
14.6484375,47.36328125,32.71484375,-43.9453125,0
13.18359375,40.52734375,31.25,29.296875,0
7.32421875,35.15625,37.59765625,61.03515625,0
11.23046875,45.8984375,29.296875,2.44140625,0
15.625,48.33984375,18.5546875,-39.0625,0
17.578125,43.9453125,28.3203125,9.27734375,0
18.06640625,45.41015625,28.3203125,66.40625,0
14.16015625,41.9921875,14.16015625,28.80859375,0
18.06640625,39.0625,19.53125,-30.2734375,0
18.5546875,38.57421875,36.62109375,0.48828125,0
13.18359375,46.38671875,37.59765625,61.5234375,0
9.27734375,47.36328125,28.3203125,37.109375,0
12.6953125,43.9453125,24.4140625,-28.80859375,0
20.5078125,43.9453125,36.62109375,-16.6015625,0
26.85546875,46.38671875,40.0390625,56.640625,0
30.76171875,45.8984375,22.94921875,73.73046875,0
22.4609375,41.015625,19.53125,8.7890625,0
18.5546875,39.0625,22.94921875,-15.625,0
21.97265625,30.76171875,21.97265625,50.29296875,0
22.94921875,36.62109375,24.4140625,85.9375,0
24.4140625,45.8984375,9.27734375,25.87890625,0
27.83203125,43.9453125,21.484375,-17.08984375,0
24.4140625,45.8984375,52.24609375,25.87890625,0
15.13671875,50.29296875,44.43359375,67.3828125,0
21.97265625,55.17578125,30.2734375,37.109375,0
19.53125,44.43359375,31.73828125,-23.4375,0
18.06640625,41.50390625,27.34375,-1.46484375,0
25.87890625,47.8515625,11.71875,64.453125,0
24.4140625,49.31640625,2.9296875,47.36328125,0
23.92578125,54.19921875,13.18359375,-14.6484375,0
23.4375,49.8046875,32.71484375,-15.625,0
16.6015625,46.38671875,34.1796875,48.828125,0
16.6015625,53.7109375,27.34375,62.01171875,0
17.08984375,51.7578125,32.71484375,3.41796875,0
17.578125,44.921875,47.36328125,-27.34375,0
27.34375,38.57421875,50.29296875,34.1796875,0
22.4609375,31.73828125,30.76171875,79.1015625,0
0.0,28.80859375,22.4609375,14.6484375,0
-1.46484375,37.109375,34.1796875,-35.64453125,0
13.671875,51.7578125,25.87890625,10.7421875,0
20.5078125,50.78125,12.20703125,73.2421875,0
17.578125,44.43359375,20.5078125,39.55078125,0
17.578125,41.9921875,24.4140625,-34.1796875,0
30.2734375,41.50390625,29.78515625,-5.859375,0
36.62109375,50.78125,27.34375,67.87109375,0
32.71484375,46.875,27.34375,63.96484375,0
16.11328125,39.55078125,32.2265625,-1.953125,0
16.6015625,42.96875,33.203125,-17.08984375,0
24.4140625,39.0625,31.73828125,51.26953125,0
18.06640625,40.0390625,34.66796875,74.21875,0
12.6953125,44.43359375,39.55078125,14.16015625,0
20.5078125,47.8515625,33.69140625,-18.5546875,0
34.66796875,54.6875,22.4609375,34.1796875,0
32.71484375,54.6875,23.92578125,78.125,0
17.578125,46.38671875,37.109375,17.08984375,0
10.25390625,39.55078125,30.76171875,-46.38671875,0
19.04296875,44.921875,14.6484375,2.44140625,0
27.34375,44.921875,12.6953125,75.68359375,0
23.4375,38.57421875,18.06640625,46.875,0
18.06640625,37.59765625,27.34375,-10.25390625,0
22.94921875,41.9921875,42.48046875,7.32421875,0
24.90234375,32.71484375,50.78125,67.87109375,0
13.18359375,24.4140625,35.15625,68.84765625,0
6.8359375,35.64453125,15.13671875,2.44140625,0
9.27734375,41.9921875,11.71875,-18.06640625,0
6.8359375,35.15625,24.90234375,33.69140625,0
2.9296875,29.78515625,31.25,56.15234375,0
10.25390625,42.96875,26.85546875,-2.44140625,0
12.20703125,48.33984375,16.6015625,-41.015625,0
10.25390625,42.48046875,22.94921875,12.20703125,0
9.765625,40.52734375,26.3671875,64.453125,0
20.01953125,40.52734375,24.4140625,27.34375,0
34.66796875,40.0390625,32.71484375,-32.2265625,0
38.57421875,42.48046875,15.13671875,-5.859375,0
33.69140625,44.921875,11.23046875,53.22265625,0
21.484375,42.48046875,17.08984375,30.76171875,0
21.97265625,40.52734375,23.92578125,-31.73828125,0
20.99609375,41.9921875,44.43359375,-25.390625,0
9.765625,45.41015625,37.109375,37.109375,0
8.7890625,46.875,21.484375,47.8515625,0
12.20703125,44.43359375,25.390625,-9.27734375,0
17.578125,39.0625,41.015625,-25.390625,0
15.13671875,34.66796875,43.9453125,37.109375,0
7.32421875,38.0859375,32.71484375,75.1953125,0
1.953125,39.55078125,29.296875,17.578125,0
4.8828125,26.3671875,30.76171875,-27.83203125,0
8.30078125,30.2734375,24.90234375,23.4375,0
6.8359375,42.96875,29.78515625,76.171875,0
9.27734375,40.0390625,27.83203125,42.48046875,0
16.11328125,48.828125,31.73828125,-16.11328125,0
27.34375,61.03515625,37.59765625,13.18359375,0
25.87890625,56.640625,24.90234375,70.80078125,0
12.20703125,43.9453125,22.4609375,40.0390625,0
11.23046875,41.9921875,29.296875,-34.1796875,0
15.13671875,45.41015625,29.78515625,-33.203125,0
21.484375,46.38671875,31.73828125,39.55078125,0
21.97265625,42.96875,26.3671875,51.26953125,0
22.94921875,44.921875,20.5078125,-13.671875,0
35.15625,55.6640625,14.16015625,-35.64453125,0
34.66796875,54.19921875,14.16015625,22.94921875,0
23.4375,47.36328125,25.390625,59.5703125,0
21.484375,50.78125,24.4140625,0.0,0
20.99609375,45.41015625,24.4140625,-57.12890625,0
19.53125,44.921875,19.53125,-12.6953125,0
16.11328125,49.31640625,27.34375,45.41015625,0
8.7890625,44.921875,37.59765625,18.5546875,0
9.765625,46.875,37.109375,-39.55078125,0
15.13671875,49.31640625,26.3671875,-20.5078125,0
13.671875,47.36328125,18.5546875,48.33984375,0
8.30078125,47.36328125,33.69140625,43.9453125,0
8.7890625,41.9921875,33.203125,-20.01953125,0
15.625,39.55078125,29.78515625,-24.90234375,0
17.08984375,46.875,38.57421875,46.38671875,0
9.27734375,43.9453125,36.62109375,64.94140625,0
14.16015625,36.62109375,29.78515625,-2.44140625,0
20.99609375,33.69140625,31.73828125,-36.62109375,0
19.04296875,38.57421875,23.92578125,20.99609375,0
14.6484375,42.96875,12.6953125,76.171875,0
18.06640625,42.48046875,17.578125,27.83203125,0
20.99609375,41.9921875,24.4140625,-34.1796875,0
23.92578125,42.48046875,25.87890625,10.25390625,0
21.97265625,41.9921875,25.87890625,73.2421875,0
16.11328125,47.36328125,25.87890625,33.69140625,0
20.99609375,53.7109375,35.64453125,-37.109375,0
24.4140625,45.41015625,32.2265625,-18.06640625,0
23.4375,37.109375,27.34375,53.7109375,0
19.53125,41.015625,23.92578125,58.10546875,0
20.5078125,47.8515625,9.765625,-5.859375,0
28.80859375,44.921875,15.625,-16.11328125,0
32.2265625,42.48046875,22.94921875,43.45703125,0
30.2734375,46.875,11.23046875,62.5,0
29.296875,51.26953125,17.578125,7.32421875,0
32.71484375,44.43359375,34.1796875,-24.90234375,0
33.69140625,39.0625,28.3203125,20.01953125,0
19.53125,47.36328125,21.97265625,53.22265625,0
10.25390625,56.15234375,25.390625,6.8359375,0
20.5078125,57.6171875,20.5078125,-41.015625,0
28.80859375,47.36328125,10.7421875,-4.39453125,0
29.296875,41.50390625,14.16015625,57.6171875,0
22.94921875,45.41015625,24.90234375,35.15625,0
19.53125,47.36328125,24.90234375,-26.85546875,0
33.203125,56.640625,32.2265625,-10.7421875,0
33.203125,57.12890625,36.1328125,57.6171875,0
15.625,38.57421875,35.15625,43.45703125,0
13.18359375,31.25,40.0390625,-26.85546875,0
12.20703125,31.25,34.1796875,-35.64453125,0
11.23046875,36.62109375,19.53125,26.3671875,0
1.953125,38.0859375,12.6953125,55.6640625,0
2.9296875,29.78515625,32.2265625,4.39453125,0
13.671875,34.1796875,46.38671875,-31.73828125,0
4.39453125,41.015625,42.48046875,8.7890625,0
0.9765625,39.55078125,36.1328125,56.640625,0
7.8125,38.57421875,26.3671875,29.296875,0
12.20703125,37.59765625,27.83203125,-30.76171875,0
